Port,Protocol,Count
46774,tcp,11
19890,tcp,19
28055,tcp,15
40681,tcp,14
29677,tcp,17
49643,tcp,17
10878,tcp,22
37375,tcp,21
51680,tcp,18
21186,tcp,13
45361,tcp,14
4933,tcp,11
3594,tcp,16
19037,tcp,16
3954,tcp,16
60381,tcp,17
44012,tcp,12
16388,tcp,13
12215,tcp,14
54249,tcp,7
19510,tcp,17
15829,tcp,21
46922,tcp,14
17316,tcp,16
11584,tcp,15
31433,tcp,19
2578,tcp,17
43716,tcp,14
19103,tcp,12
4649,tcp,11
47156,tcp,20
36088,tcp,14
30903,tcp,14
48183,tcp,12
38386,tcp,15
36771,tcp,25
55677,tcp,16
45398,tcp,14
61395,tcp,19
9257,tcp,13
10944,tcp,11
9775,tcp,15
43069,tcp,12
36826,tcp,18
28002,tcp,19
62482,tcp,16
30789,tcp,9
6994,tcp,17
9120,tcp,17
19287,tcp,14
37655,tcp,14
44369,tcp,17
30728,tcp,16
37501,tcp,17
16644,tcp,12
56473,tcp,11
31734,tcp,10
1408,tcp,18
16729,tcp,17
49456,tcp,21
27824,tcp,18
43151,tcp,18
41109,tcp,19
56088,tcp,14
42708,tcp,20
32298,tcp,13
40093,tcp,12
38525,tcp,17
52284,tcp,21
15458,tcp,27
22706,tcp,16
23404,tcp,10
33095,tcp,18
37027,tcp,14
35911,tcp,19
53011,tcp,15
23298,tcp,11
54174,tcp,20
62001,tcp,11
62216,tcp,13
41611,tcp,16
44496,tcp,13
1785,tcp,11
34581,tcp,15
51037,tcp,17
58080,tcp,25
38919,tcp,13
60413,tcp,15
18237,tcp,18
49453,tcp,16
60731,tcp,17
44330,tcp,12
40080,tcp,12
1910,tcp,19
2996,tcp,15
6926,tcp,12
19232,tcp,12
37205,tcp,12
27235,tcp,15
12198,tcp,19
4342,tcp,18
59784,tcp,14
43824,tcp,16
64561,tcp,24
2405,tcp,17
15773,tcp,21
27073,tcp,13
17924,tcp,15
52255,tcp,12
19059,tcp,20
31949,tcp,19
37479,tcp,14
64463,tcp,13
50969,tcp,15
57614,tcp,18
13361,tcp,15
38592,tcp,19
42497,tcp,22
17235,tcp,12
55277,tcp,11
12456,tcp,17
50826,tcp,14
49379,tcp,15
37765,tcp,22
26358,tcp,11
29537,tcp,14
20820,tcp,16
33750,tcp,15
36215,tcp,17
16663,tcp,13
10153,tcp,26
12900,tcp,12
6042,tcp,15
57874,tcp,10
36821,tcp,14
10656,tcp,19
55970,tcp,18
40667,tcp,11
8791,tcp,13
42795,tcp,10
64450,tcp,14
26640,tcp,21
12794,tcp,14
36784,tcp,22
9305,tcp,18
27326,tcp,16
54764,tcp,15
14970,tcp,18
62242,tcp,18
16311,tcp,10
51283,tcp,22
15427,tcp,16
44907,tcp,16
19630,tcp,14
65514,tcp,16
10748,tcp,17
10670,tcp,11
60780,tcp,18
62208,tcp,16
9357,tcp,12
19124,tcp,11
24870,tcp,16
19559,tcp,19
5227,tcp,13
53053,tcp,14
16299,tcp,13
27336,tcp,14
31446,tcp,15
2952,tcp,17
52444,tcp,18
14219,tcp,18
18175,tcp,16
38306,tcp,10
59114,tcp,25
4197,tcp,17
13088,tcp,12
60230,tcp,18
21780,tcp,15
7080,tcp,13
16737,tcp,17
8057,tcp,16
37258,tcp,28
15833,tcp,17
53908,tcp,15
36091,tcp,21
9407,tcp,15
56737,tcp,18
3681,tcp,15
3725,tcp,16
62455,tcp,13
54335,tcp,17
47065,tcp,18
47536,tcp,17
12399,tcp,17
54508,tcp,19
59254,tcp,11
24423,tcp,15
62433,tcp,13
39827,tcp,11
48672,tcp,20
54744,tcp,12
29516,tcp,13
64570,tcp,10
13246,tcp,18
49925,tcp,23
48026,tcp,19
39748,tcp,15
16815,tcp,17
5610,tcp,21
14795,tcp,20
59692,tcp,16
34947,tcp,11
40414,tcp,9
8703,tcp,10
34617,tcp,15
6781,tcp,17
65316,tcp,14
33959,tcp,19
24958,tcp,21
42031,tcp,16
17490,tcp,13
29646,tcp,12
34171,tcp,12
44170,tcp,17
15098,tcp,16
11247,tcp,12
13377,tcp,14
46155,tcp,18
21239,tcp,15
5981,tcp,17
55669,tcp,13
53180,tcp,13
46761,tcp,20
50474,tcp,16
65407,tcp,14
49973,tcp,19
39698,tcp,14
12364,tcp,11
10096,tcp,16
46624,tcp,10
3269,tcp,12
16970,tcp,14
25033,tcp,18
37744,tcp,8
25655,tcp,18
49047,tcp,17
22204,tcp,20
48379,tcp,17
51689,tcp,20
54020,tcp,21
57999,tcp,16
40814,tcp,11
30541,tcp,22
48326,tcp,18
47189,tcp,15
2666,tcp,15
57311,tcp,12
13911,tcp,16
59688,tcp,17
53655,tcp,21
22282,tcp,19
48813,tcp,17
58060,tcp,13
8425,tcp,13
8496,tcp,20
13422,tcp,13
60551,tcp,16
7862,tcp,11
29863,tcp,15
44999,tcp,12
44061,tcp,10
39330,tcp,22
26760,tcp,17
35483,tcp,17
18543,tcp,20
64711,tcp,14
42843,tcp,16
44875,tcp,16
15728,tcp,12
31951,tcp,24
11971,tcp,20
13058,tcp,11
27659,tcp,9
38512,tcp,15
30015,tcp,15
64331,tcp,13
7907,tcp,10
28994,tcp,16
63804,tcp,11
31312,tcp,18
37964,tcp,23
44619,tcp,17
51034,tcp,13
34080,tcp,15
15516,tcp,19
18593,tcp,11
4669,tcp,15
16119,tcp,13
52515,tcp,17
19221,tcp,15
10580,tcp,21
7832,tcp,14
16530,tcp,16
49491,tcp,20
56136,tcp,15
44740,tcp,12
59066,tcp,16
19839,tcp,16
25458,tcp,19
64466,tcp,20
47544,tcp,18
20827,tcp,10
60174,tcp,19
45858,tcp,18
18076,tcp,13
23668,tcp,13
6335,tcp,25
3328,tcp,14
16537,tcp,11
23122,tcp,15
25941,tcp,17
11097,tcp,23
37904,tcp,14
42448,tcp,15
15961,tcp,10
36564,tcp,15
35683,tcp,14
53993,tcp,9
27540,tcp,20
43431,tcp,14
44835,tcp,24
9750,tcp,15
52960,tcp,15
49689,tcp,18
22561,tcp,18
40182,tcp,15
47646,tcp,18
39247,tcp,19
30366,tcp,18
52069,tcp,7
47182,tcp,10
18574,tcp,21
2149,tcp,13
20596,tcp,11
3707,tcp,16
5989,tcp,20
59955,tcp,17
53360,tcp,16
1142,tcp,26
3060,tcp,17
5810,tcp,20
27005,tcp,11
64116,tcp,19
21468,tcp,22
19358,tcp,13
42348,tcp,20
32653,tcp,12
22549,tcp,12
29284,tcp,17
8434,tcp,17
21614,tcp,13
12482,tcp,9
27514,tcp,12
60624,tcp,19
46905,tcp,12
27556,tcp,11
46365,tcp,18
35134,tcp,16
58015,tcp,10
28617,tcp,11
64873,tcp,21
14157,tcp,24
10719,tcp,14
46711,tcp,15
48308,tcp,19
21845,tcp,14
49629,tcp,18
4562,tcp,12
24676,tcp,16
15391,tcp,15
37346,tcp,20
6011,tcp,21
53010,tcp,15
51460,tcp,14
33399,tcp,11
41341,tcp,21
38363,tcp,13
31867,tcp,27
12632,tcp,23
42419,tcp,21
27794,tcp,18
48547,tcp,18
52995,tcp,22
43965,tcp,20
3100,tcp,14
17746,tcp,10
21123,tcp,17
59922,tcp,15
48018,tcp,10
56615,tcp,11
42682,tcp,11
28387,tcp,14
2657,tcp,17
25857,tcp,16
17620,tcp,14
32989,tcp,17
26729,tcp,16
26981,tcp,7
47335,tcp,13
40941,tcp,18
10072,tcp,12
33285,tcp,10
5384,tcp,14
51603,tcp,13
16242,tcp,20
37557,tcp,23
33497,tcp,15
56815,tcp,20
54018,tcp,15
42858,tcp,21
45863,tcp,18
40334,tcp,19
15354,tcp,18
57027,tcp,23
59214,tcp,10
40991,tcp,14
40403,tcp,16
9556,tcp,13
6160,tcp,20
60645,tcp,14
21047,tcp,17
65048,tcp,16
63948,tcp,16
18169,tcp,12
44703,tcp,26
4124,tcp,16
21596,tcp,15
19821,tcp,21
22026,tcp,25
54395,tcp,10
43240,tcp,23
29622,tcp,19
48290,tcp,13
65241,tcp,13
35842,tcp,12
57591,tcp,14
55250,tcp,19
39858,tcp,20
18963,tcp,18
47549,tcp,21
38068,tcp,13
45125,tcp,25
61737,tcp,12
32667,tcp,15
46154,tcp,15
51807,tcp,13
57867,tcp,18
5593,tcp,13
40183,tcp,10
10304,tcp,15
61557,tcp,11
47051,tcp,12
2243,tcp,14
60595,tcp,13
7647,tcp,15
17162,tcp,14
58523,tcp,12
33274,tcp,11
10071,tcp,15
5492,tcp,18
31052,tcp,16
14170,tcp,13
9917,tcp,17
44527,tcp,16
63077,tcp,13
9970,tcp,17
33218,tcp,20
33650,tcp,13
22833,tcp,7
65446,tcp,20
35727,tcp,12
39628,tcp,8
27945,tcp,9
13399,tcp,10
28264,tcp,13
29806,tcp,11
46876,tcp,16
28748,tcp,18
64722,tcp,11
31963,tcp,12
20996,tcp,9
24774,tcp,17
38724,tcp,18
34310,tcp,19
40635,tcp,17
49754,tcp,15
61360,tcp,14
41909,tcp,13
50192,tcp,15
24279,tcp,19
24893,tcp,18
6672,tcp,11
52079,tcp,17
34551,tcp,13
48875,tcp,25
25906,tcp,26
10791,tcp,14
48145,tcp,11
24045,tcp,24
9472,tcp,7
24879,tcp,13
33526,tcp,10
8734,tcp,19
46327,tcp,13
3360,tcp,13
15147,tcp,12
48132,tcp,8
43785,tcp,16
28828,tcp,22
8648,tcp,20
56665,tcp,19
20766,tcp,17
17830,tcp,10
13894,tcp,8
39841,tcp,16
53287,tcp,15
31921,tcp,12
1334,tcp,25
4146,tcp,19
6563,tcp,12
34618,tcp,14
35418,tcp,10
48649,tcp,14
3459,tcp,9
31407,tcp,17
63122,tcp,17
23645,tcp,13
20021,tcp,19
45359,tcp,7
44532,tcp,15
17464,tcp,15
28605,tcp,15
38785,tcp,17
18232,tcp,7
55576,tcp,13
9828,tcp,14
63410,tcp,17
15194,tcp,18
55633,tcp,16
60056,tcp,16
9240,tcp,19
15969,tcp,15
8255,tcp,17
59346,tcp,20
46647,tcp,14
64966,tcp,17
18758,tcp,13
23213,tcp,14
26923,tcp,17
36452,tcp,17
62237,tcp,16
63504,tcp,15
60337,tcp,23
51172,tcp,11
58932,tcp,8
57680,tcp,15
3839,tcp,10
29598,tcp,14
46811,tcp,26
48292,tcp,18
9085,tcp,12
64695,tcp,21
15623,tcp,17
11499,tcp,19
21229,tcp,17
43227,tcp,11
4326,tcp,13
14951,tcp,12
8334,tcp,19
39667,tcp,14
37403,tcp,8
8007,tcp,13
14045,tcp,15
16213,tcp,14
16623,tcp,10
13254,tcp,13
39999,tcp,18
40841,tcp,14
38150,tcp,20
35118,tcp,19
43225,tcp,15
10033,tcp,11
16199,tcp,17
4999,tcp,17
49840,tcp,18
23141,tcp,11
31137,tcp,10
12699,tcp,13
5354,tcp,16
59836,tcp,18
5574,tcp,12
15578,tcp,22
26634,tcp,12
3064,tcp,18
52605,tcp,14
15906,tcp,20
36772,tcp,17
3173,tcp,13
51704,tcp,12
32625,tcp,21
41503,tcp,18
44384,tcp,11
6741,tcp,12
33614,tcp,18
60253,tcp,9
8539,tcp,14
51231,tcp,19
58366,tcp,16
29150,tcp,16
64871,tcp,18
59030,tcp,17
58764,tcp,9
31832,tcp,14
14441,tcp,18
49622,tcp,15
47303,tcp,15
50753,tcp,12
63253,tcp,14
21982,tcp,15
9308,tcp,10
53046,tcp,20
11478,tcp,19
17230,tcp,16
44707,tcp,16
40283,tcp,9
29342,tcp,22
15413,tcp,7
3533,tcp,16
35285,tcp,18
47928,tcp,16
5979,tcp,18
58145,tcp,22
54289,tcp,14
59736,tcp,12
14412,tcp,18
52249,tcp,16
61015,tcp,14
56347,tcp,15
43974,tcp,19
44964,tcp,14
44493,tcp,13
24491,tcp,12
45241,tcp,11
51663,tcp,19
18449,tcp,19
14776,tcp,14
50581,tcp,15
24924,tcp,12
53421,tcp,10
2411,tcp,18
60036,tcp,9
49125,tcp,9
53864,tcp,7
48981,tcp,18
18268,tcp,17
35636,tcp,16
9251,tcp,15
54528,tcp,11
27641,tcp,15
34203,tcp,19
5783,tcp,17
1264,tcp,19
20009,tcp,11
62217,tcp,12
48154,tcp,17
18242,tcp,13
18214,tcp,16
38522,tcp,21
48657,tcp,10
19364,tcp,15
19854,tcp,15
55801,tcp,14
20619,tcp,15
45431,tcp,15
65178,tcp,13
36975,tcp,11
51066,tcp,13
25457,tcp,13
44600,tcp,12
23935,tcp,19
29929,tcp,18
3490,tcp,13
53364,tcp,20
37448,tcp,13
7329,tcp,16
59529,tcp,21
59663,tcp,16
34532,tcp,14
31139,tcp,15
65034,tcp,19
16361,tcp,11
48049,tcp,12
4780,tcp,15
57278,tcp,20
36167,tcp,13
3202,tcp,11
26215,tcp,18
47414,tcp,13
1293,tcp,14
28777,tcp,22
17807,tcp,16
25874,tcp,15
38678,tcp,14
24895,tcp,12
8169,tcp,15
46517,tcp,12
43407,tcp,15
13934,tcp,17
45949,tcp,18
55738,tcp,15
50700,tcp,10
52996,tcp,9
5817,tcp,18
44304,tcp,17
61773,tcp,16
37518,tcp,12
47110,tcp,10
26056,tcp,11
42289,tcp,20
33746,tcp,16
49588,tcp,12
50357,tcp,19
47966,tcp,18
33386,tcp,20
25030,tcp,14
18647,tcp,16
55791,tcp,18
18754,tcp,11
50431,tcp,13
13345,tcp,11
17131,tcp,19
58004,tcp,15
8863,tcp,16
50197,tcp,21
9961,tcp,17
51882,tcp,20
20144,tcp,16
14626,tcp,18
7914,tcp,18
36767,tcp,14
60098,tcp,15
23406,tcp,12
41235,tcp,16
3294,tcp,16
12652,tcp,13
36366,tcp,14
57924,tcp,14
24902,tcp,13
49609,tcp,14
33162,tcp,17
40386,tcp,18
24684,tcp,19
62297,tcp,22
52224,tcp,16
9543,tcp,19
12064,tcp,17
59685,tcp,17
16315,tcp,15
11422,tcp,19
57740,tcp,18
47749,tcp,12
8784,tcp,18
9564,tcp,17
25824,tcp,18
35700,tcp,13
1062,tcp,14
39353,tcp,14
13025,tcp,13
4168,tcp,13
29733,tcp,11
42152,tcp,16
55376,tcp,9
7818,tcp,22
2127,tcp,21
61604,tcp,15
29812,tcp,14
44994,tcp,17
61955,tcp,12
22407,tcp,15
38145,tcp,13
28098,tcp,18
55529,tcp,14
45996,tcp,16
45836,tcp,22
43690,tcp,17
35198,tcp,17
63688,tcp,9
9818,tcp,14
12102,tcp,16
4163,tcp,13
11548,tcp,13
6032,tcp,18
48971,tcp,15
45742,tcp,14
44201,tcp,24
52680,tcp,15
37009,tcp,18
47784,tcp,20
21480,tcp,19
51402,tcp,18
28128,tcp,15
7869,tcp,19
11573,tcp,12
57252,tcp,15
27517,tcp,17
18230,tcp,10
27609,tcp,19
52633,tcp,16
27636,tcp,20
61461,tcp,18
33984,tcp,17
51549,tcp,14
47055,tcp,20
48503,tcp,15
32143,tcp,11
47952,tcp,19
24461,tcp,21
21529,tcp,13
5273,tcp,24
61608,tcp,13
20058,tcp,14
32246,tcp,16
22229,tcp,14
18479,tcp,9
43389,tcp,14
33704,tcp,13
61438,tcp,13
36236,tcp,12
51554,tcp,15
40332,tcp,11
31174,tcp,19
4510,tcp,17
41225,tcp,10
56359,tcp,14
34730,tcp,12
11916,tcp,14
4829,tcp,16
12186,tcp,13
40530,tcp,12
46681,tcp,30
39528,tcp,16
55592,tcp,14
6920,tcp,13
40634,tcp,19
65279,tcp,10
29492,tcp,11
17788,tcp,14
1545,tcp,10
33150,tcp,12
26369,tcp,16
61903,tcp,22
53204,tcp,23
53954,tcp,10
8561,tcp,15
22522,tcp,15
28900,tcp,15
44594,tcp,14
26619,tcp,20
41792,tcp,14
43970,tcp,13
16720,tcp,16
34316,tcp,10
62012,tcp,13
39666,tcp,10
49814,tcp,16
54820,tcp,11
47891,tcp,17
44860,tcp,16
57611,tcp,19
15749,tcp,13
34701,tcp,11
51453,tcp,15
50446,tcp,12
46563,tcp,15
12121,tcp,14
41190,tcp,17
42805,tcp,17
9221,tcp,13
19255,tcp,20
63040,tcp,14
28022,tcp,12
65219,tcp,18
31714,tcp,14
64977,tcp,17
48204,tcp,12
33313,tcp,12
48558,tcp,13
34729,tcp,10
22568,tcp,16
28981,tcp,17
19977,tcp,15
50614,tcp,15
57075,tcp,13
24627,tcp,17
26881,tcp,19
1222,tcp,19
28579,tcp,14
53412,tcp,11
12262,tcp,14
46311,tcp,16
11690,tcp,17
41749,tcp,15
15079,tcp,22
14683,tcp,18
8157,tcp,14
61860,tcp,25
19254,tcp,15
58034,tcp,11
14831,tcp,13
22040,tcp,18
34458,tcp,16
7735,tcp,10
46969,tcp,14
9675,tcp,15
62106,tcp,24
45756,tcp,14
45543,tcp,13
18563,tcp,13
25006,tcp,15
21474,tcp,13
23312,tcp,18
51859,tcp,13
31709,tcp,12
37074,tcp,17
23397,tcp,14
24478,tcp,17
62987,tcp,14
12704,tcp,10
6285,tcp,13
49193,tcp,18
1477,tcp,19
26984,tcp,17
35675,tcp,10
8407,tcp,15
62590,tcp,20
43059,tcp,10
64932,tcp,21
44315,tcp,12
28788,tcp,15
5520,tcp,17
21810,tcp,17
15097,tcp,16
58128,tcp,11
1841,tcp,6
29774,tcp,15
36593,tcp,14
45552,tcp,16
34683,tcp,11
65149,tcp,21
49806,tcp,15
26615,tcp,14
37538,tcp,15
34871,tcp,20
22517,tcp,16
19751,tcp,20
39929,tcp,12
40482,tcp,13
35450,tcp,16
51324,tcp,15
55499,tcp,18
52279,tcp,19
36012,tcp,15
25816,tcp,17
40214,tcp,12
42255,tcp,12
63729,tcp,12
25733,tcp,12
33973,tcp,14
54427,tcp,21
20236,tcp,14
25147,tcp,13
32008,tcp,12
20198,tcp,18
37984,tcp,21
23677,tcp,9
26517,tcp,17
58121,tcp,14
64704,tcp,13
61873,tcp,15
32745,tcp,14
24259,tcp,16
1368,tcp,14
45966,tcp,18
18745,tcp,20
63111,tcp,10
45660,tcp,14
55688,tcp,13
54663,tcp,14
50416,tcp,10
48146,tcp,15
32917,tcp,18
38137,tcp,15
57948,tcp,15
24520,tcp,14
21999,tcp,17
44163,tcp,11
52116,tcp,24
49567,tcp,13
11285,tcp,10
19766,tcp,18
8587,tcp,13
43553,tcp,25
49107,tcp,11
41728,tcp,13
12062,tcp,13
16366,tcp,19
1609,tcp,10
16353,tcp,18
38607,tcp,22
3823,tcp,20
25405,tcp,16
21160,tcp,13
64050,tcp,16
5136,tcp,20
13983,tcp,17
51867,tcp,21
29151,tcp,15
13671,tcp,15
33243,tcp,14
15613,tcp,12
15510,tcp,10
23681,tcp,13
56022,tcp,26
24772,tcp,10
14593,tcp,17
35676,tcp,18
53757,tcp,9
21542,tcp,15
19111,tcp,14
5119,tcp,16
2199,tcp,19
24750,tcp,12
50618,tcp,17
24074,tcp,17
46832,tcp,23
58852,tcp,8
7694,tcp,12
34307,tcp,15
52896,tcp,10
22794,tcp,16
51247,tcp,24
50232,tcp,18
48283,tcp,11
16181,tcp,14
61077,tcp,23
45666,tcp,10
46713,tcp,15
62592,tcp,12
18427,tcp,22
31248,tcp,24
16266,tcp,11
23783,tcp,13
19104,tcp,15
2609,tcp,10
65199,tcp,21
51745,tcp,17
24909,tcp,15
25497,tcp,14
13587,tcp,21
7868,tcp,17
44769,tcp,16
16413,tcp,14
17467,tcp,11
10044,tcp,21
29073,tcp,16
63669,tcp,24
56827,tcp,19
15676,tcp,23
19894,tcp,9
38265,tcp,14
10581,tcp,18
45406,tcp,17
57253,tcp,13
63466,tcp,14
15506,tcp,11
32130,tcp,13
35171,tcp,19
59858,tcp,12
33897,tcp,19
65033,tcp,18
55591,tcp,12
38396,tcp,10
31577,tcp,18
53442,tcp,12
37895,tcp,14
6959,tcp,11
8767,tcp,18
54637,tcp,15
11056,tcp,9
44952,tcp,12
45337,tcp,17
28512,tcp,18
38013,tcp,11
19321,tcp,14
7703,tcp,9
20370,tcp,13
2560,tcp,16
31286,tcp,21
9119,tcp,10
45686,tcp,7
57894,tcp,10
29369,tcp,13
24436,tcp,21
60609,tcp,13
22555,tcp,18
49634,tcp,18
19294,tcp,15
40594,tcp,19
47967,tcp,14
29134,tcp,14
49226,tcp,24
54933,tcp,19
19394,tcp,14
7262,tcp,22
31226,tcp,19
6711,tcp,16
10989,tcp,15
14105,tcp,12
41055,tcp,17
40869,tcp,22
40281,tcp,14
63957,tcp,16
61119,tcp,14
54613,tcp,15
30016,tcp,19
8785,tcp,17
41046,tcp,17
52616,tcp,7
19176,tcp,11
50153,tcp,11
36898,tcp,11
41089,tcp,15
40502,tcp,16
37084,tcp,11
34097,tcp,16
42211,tcp,15
36902,tcp,14
31635,tcp,19
44434,tcp,29
56712,tcp,22
33252,tcp,20
16988,tcp,18
15562,tcp,15
45525,tcp,19
32294,tcp,23
38815,tcp,13
7014,tcp,22
14674,tcp,21
5478,tcp,14
34840,tcp,9
39890,tcp,13
39040,tcp,15
49160,tcp,17
32968,tcp,18
24964,tcp,12
48937,tcp,14
63025,tcp,14
29612,tcp,12
6421,tcp,17
4201,tcp,14
39117,tcp,10
58434,tcp,23
9560,tcp,10
21777,tcp,13
5510,tcp,22
34916,tcp,17
29114,tcp,17
30037,tcp,15
58583,tcp,13
65273,tcp,22
11169,tcp,22
26154,tcp,20
33121,tcp,15
43674,tcp,22
52959,tcp,18
49907,tcp,19
3005,tcp,9
3919,tcp,13
28010,tcp,15
57872,tcp,13
45872,tcp,16
53622,tcp,14
13391,tcp,16
3291,tcp,14
13668,tcp,15
28771,tcp,14
47879,tcp,14
12948,tcp,17
37122,tcp,12
4702,tcp,14
36664,tcp,19
50385,tcp,8
51972,tcp,18
60772,tcp,13
37931,tcp,12
64688,tcp,11
7404,tcp,17
21001,tcp,11
59879,tcp,19
11187,tcp,16
7975,tcp,21
32921,tcp,19
58687,tcp,13
58418,tcp,16
38719,tcp,15
55993,tcp,15
16073,tcp,11
47794,tcp,10
49638,tcp,17
8381,tcp,17
54457,tcp,17
27441,tcp,22
10750,tcp,9
24396,tcp,23
10910,tcp,24
34192,tcp,18
15764,tcp,16
7861,tcp,19
30619,tcp,23
30206,tcp,13
62989,tcp,12
51239,tcp,14
51632,tcp,12
32433,tcp,17
61396,tcp,17
26869,tcp,12
29190,tcp,6
32937,tcp,17
30193,tcp,18
18219,tcp,17
44812,tcp,17
57069,tcp,11
29860,tcp,12
3195,tcp,17
30936,tcp,21
49885,tcp,13
40830,tcp,15
28060,tcp,19
42039,tcp,14
52667,tcp,16
61199,tcp,11
61035,tcp,17
47970,tcp,10
23187,tcp,13
64199,tcp,19
33411,tcp,9
13346,tcp,14
55104,tcp,13
10818,tcp,20
11877,tcp,12
10908,tcp,19
54645,tcp,17
33027,tcp,15
62470,tcp,16
3477,tcp,12
44093,tcp,14
44639,tcp,21
63861,tcp,18
20930,tcp,14
62105,tcp,14
13715,tcp,13
22437,tcp,14
53399,tcp,18
63247,tcp,8
39584,tcp,22
43375,tcp,13
4078,tcp,14
51434,tcp,17
6595,tcp,11
47968,tcp,16
60005,tcp,11
56020,tcp,13
15598,tcp,19
39090,tcp,19
7322,tcp,13
6655,tcp,11
64852,tcp,14
28856,tcp,12
4500,tcp,13
46410,tcp,13
26839,tcp,13
15003,tcp,10
63971,tcp,15
25228,tcp,16
44048,tcp,10
53505,tcp,13
51326,tcp,23
48456,tcp,9
35125,tcp,19
30871,tcp,20
19377,tcp,14
40539,tcp,18
43774,tcp,19
17070,tcp,13
15204,tcp,9
55405,tcp,17
4522,tcp,10
23117,tcp,15
21430,tcp,23
34700,tcp,16
35655,tcp,16
2153,tcp,17
18364,tcp,16
23701,tcp,17
52516,tcp,15
45601,tcp,18
48492,tcp,15
48636,tcp,11
5854,tcp,20
29249,tcp,17
45975,tcp,17
28441,tcp,22
24583,tcp,20
21864,tcp,10
53481,tcp,12
54904,tcp,14
47523,tcp,12
30511,tcp,14
45409,tcp,18
65200,tcp,7
7046,tcp,12
35216,tcp,15
52037,tcp,19
32211,tcp,9
35985,tcp,12
62903,tcp,13
24345,tcp,21
64677,tcp,17
41681,tcp,14
25835,tcp,16
3384,tcp,18
47525,tcp,12
45319,tcp,13
27056,tcp,18
62485,tcp,14
14689,tcp,25
45222,tcp,11
49108,tcp,17
27034,tcp,15
28731,tcp,12
2949,tcp,10
32448,tcp,18
12674,tcp,15
39369,tcp,13
8699,tcp,13
37924,tcp,12
48465,tcp,15
37849,tcp,10
25325,tcp,13
13826,tcp,18
7431,tcp,8
54169,tcp,19
36568,tcp,13
26477,tcp,11
46621,tcp,18
32574,tcp,14
32432,tcp,11
23584,tcp,12
62282,tcp,15
24292,tcp,20
46481,tcp,15
29709,tcp,17
59294,tcp,21
8034,tcp,13
17209,tcp,21
13415,tcp,12
61535,tcp,9
19143,tcp,9
4410,tcp,17
62858,tcp,13
14337,tcp,9
18397,tcp,15
11909,tcp,17
18706,tcp,14
47138,tcp,21
8380,tcp,16
52734,tcp,15
24089,tcp,13
51092,tcp,10
18762,tcp,14
57805,tcp,17
40371,tcp,11
25296,tcp,10
18856,tcp,14
8690,tcp,14
33011,tcp,6
23646,tcp,16
50430,tcp,18
35315,tcp,14
7990,tcp,18
4831,tcp,13
9056,tcp,14
8563,tcp,16
50847,tcp,12
2355,tcp,22
7857,tcp,13
2641,tcp,16
52429,tcp,15
53468,tcp,26
5155,tcp,16
23162,tcp,13
7140,tcp,17
39007,tcp,14
22643,tcp,17
48811,tcp,17
44642,tcp,21
62866,tcp,14
13083,tcp,12
63662,tcp,15
23784,tcp,16
30876,tcp,28
29109,tcp,9
5822,tcp,16
27174,tcp,20
49029,tcp,12
18616,tcp,20
51550,tcp,18
53306,tcp,14
15513,tcp,24
11668,tcp,17
17012,tcp,15
14884,tcp,9
33219,tcp,11
10638,tcp,16
64459,tcp,12
56570,tcp,12
27756,tcp,21
46354,tcp,20
36554,tcp,16
45418,tcp,20
4862,tcp,15
6187,tcp,18
10286,tcp,20
26204,tcp,20
11914,tcp,11
49757,tcp,9
57674,tcp,14
14507,tcp,17
65338,tcp,12
13424,tcp,10
53845,tcp,14
61039,tcp,18
11126,tcp,22
39630,tcp,18
43421,tcp,14
44169,tcp,23
49439,tcp,18
3185,tcp,8
6152,tcp,16
24884,tcp,15
37618,tcp,16
19218,tcp,11
10717,tcp,9
28235,tcp,21
40291,tcp,12
11996,tcp,12
44925,tcp,15
61551,tcp,11
9013,tcp,15
15507,tcp,16
51252,tcp,18
58988,tcp,19
22559,tcp,18
9399,tcp,21
24470,tcp,15
46688,tcp,15
57347,tcp,21
39970,tcp,11
5208,tcp,15
31535,tcp,14
25029,tcp,21
40704,tcp,19
14417,tcp,17
63979,tcp,13
39472,tcp,17
39830,tcp,17
31620,tcp,16
22286,tcp,11
58137,tcp,16
33812,tcp,16
24649,tcp,19
57777,tcp,17
44311,tcp,15
47475,tcp,14
1197,tcp,15
33383,tcp,19
42469,tcp,13
40276,tcp,17
19652,tcp,15
51846,tcp,16
16207,tcp,12
30520,tcp,16
47480,tcp,26
18402,tcp,13
24368,tcp,20
46854,tcp,14
62039,tcp,12
58918,tcp,18
42412,tcp,20
63779,tcp,14
25833,tcp,14
38290,tcp,7
11043,tcp,10
49600,tcp,18
52970,tcp,13
21883,tcp,13
45306,tcp,10
35532,tcp,12
49435,tcp,20
32251,tcp,10
34032,tcp,18
64200,tcp,19
50046,tcp,22
24531,tcp,22
54016,tcp,14
20223,tcp,16
45375,tcp,13
64178,tcp,17
31839,tcp,13
18845,tcp,12
24203,tcp,8
58402,tcp,19
41842,tcp,14
28329,tcp,22
10566,tcp,17
19595,tcp,15
14902,tcp,9
44476,tcp,14
5555,tcp,19
53907,tcp,13
33418,tcp,17
34724,tcp,12
19203,tcp,16
53583,tcp,17
31522,tcp,13
5444,tcp,16
35865,tcp,17
8792,tcp,8
8628,tcp,17
7599,tcp,17
47573,tcp,19
54246,tcp,19
58274,tcp,19
25396,tcp,12
